id,name,description,neighborhood_overview,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighborhood,neighborhood_group,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28798214,291,176,0,609,547,3,1,61,3,1,1,1,20,20,51.4481,-2.6097599999999996,16,2,2,1.0,1.0,1.0,16,60.0,1,4,0,29,59,89,89,70,15,2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,2.79
28805647,1389,1370,3,526,100,4,33,53,3,84,84,1,8,8,51.457359999999994,-2.6190700000000002,13,0,6,1.0,2.0,5.0,26,140.0,1,640,0,1,9,39,313,12,3,0,82.0,9.0,9.0,9.0,9.0,10.0,8.0,87,79,0,0,0.5
28806191,595,493,0,301,547,1,34,1,3,1,1,0,15,15,51.40605,-2.62224,26,2,2,2.0,1.0,1.0,24,40.0,1,7,0,29,59,89,179,14,1,0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0.56
28850522,1127,1369,1,526,100,4,33,53,3,84,84,1,7,7,51.4511,-2.59331,13,0,6,2.0,2.0,5.0,28,159.0,1,640,0,13,39,67,337,7,3,1,74.0,8.0,8.0,9.0,9.0,9.0,7.0,87,79,0,0,0.29
28904411,52,335,0,416,524,3,1,47,3,5,5,1,33,33,51.4377,-2.59618,14,0,5,1.5,5.0,5.0,19,289.0,4,1125,0,29,59,89,364,3,0,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,5,3,2,0,0.12
29087234,1467,1054,0,327,547,3,1,53,3,2,2,1,3,3,51.47634,-2.58945,26,2,2,1.0,1.0,1.0,20,33.0,2,1125,0,17,47,77,85,16,4,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.66
29096844,1487,410,1,650,476,4,1,62,3,2,2,1,0,0,51.46853,-2.58331,32,2,2,3.0,1.0,2.0,11,40.0,2,30,0,0,0,0,82,5,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.21
29185738,173,773,0,11,335,3,1,48,3,1,1,1,5,5,51.44404,-2.54161,18,2,2,1.0,1.0,1.0,24,40.0,1,7,0,25,55,85,175,8,3,0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0.34
29257625,1010,788,1,103,547,0,2,0,3,1,1,0,3,3,51.47893,-2.57876,26,2,2,1.0,1.0,1.0,27,32.0,1,7,0,29,59,89,364,6,0,0,97.0,10.0,10.0,9.0,10.0,9.0,10.0,1,0,1,0,0.25
29297609,1244,387,0,549,46,4,1,64,3,6,6,1,23,23,51.476729999999996,-2.56167,26,2,2,2.5,1.0,1.0,26,27.0,4,1125,0,8,38,68,248,13,3,0,88.0,9.0,9.0,9.0,9.0,9.0,9.0,6,0,6,0,0.53
29328660,1370,24,0,632,435,4,28,1,3,8,8,1,29,29,51.45745,-2.55297,3,0,8,1.0,2.0,5.0,34,53.0,2,27,0,6,6,6,269,30,9,1,86.0,9.0,9.0,9.0,9.0,9.0,8.0,3,3,0,0,1.31
29389246,1278,728,0,526,100,4,33,53,3,84,84,1,33,33,51.44039,-2.58229,3,0,4,1.0,1.0,1.0,14,76.0,2,1125,0,0,0,0,0,5,0,0,68.0,7.0,8.0,9.0,8.0,9.0,8.0,87,79,0,0,0.2
29402734,1302,1088,1,239,347,4,1,1,3,1,1,1,24,24,51.47032,-2.6027099999999996,3,0,2,1.0,1.0,1.0,33,81.0,2,1125,0,0,19,23,23,80,26,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,3.31
29414088,278,1456,0,41,479,4,1,36,3,2,2,1,8,8,51.45145,-2.61663,32,2,2,1.0,1.0,2.0,18,40.0,1,21,0,0,0,23,298,2,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.09
29530787,164,541,1,454,348,4,1,33,3,2,2,1,10,10,51.46385,-2.5916200000000003,32,2,2,1.5,1.0,1.0,17,50.0,2,300,0,24,54,84,84,5,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.22
29530872,41,742,0,652,547,3,1,59,3,1,1,1,25,25,51.501020000000004,-2.61058,10,0,4,1.5,3.0,3.0,27,93.0,2,60,0,0,0,4,24,31,7,1,83.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1,0,0,1.39
29533769,279,1464,0,376,75,4,1,62,3,8,8,1,7,7,51.45445,-2.5927700000000002,16,2,2,2.0,1.0,1.0,16,31.0,1,1125,0,17,43,65,322,63,26,2,83.0,9.0,9.0,10.0,10.0,10.0,9.0,7,1,6,0,2.67
29541041,1015,1434,0,406,547,4,1,48,3,3,3,1,3,3,51.48059,-2.58495,32,2,3,1.0,1.0,2.0,23,51.0,1,1125,0,29,59,89,89,12,4,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0,3,0,0.6
29542546,696,114,0,442,101,2,18,45,3,2,2,1,0,0,51.46775,-2.57278,26,2,2,1.0,1.0,1.0,32,25.0,3,90,0,16,46,76,166,57,16,1,91.0,10.0,8.0,9.0,10.0,9.0,9.0,2,0,2,0,2.34
29647601,13,154,0,610,547,1,34,65,3,1,1,1,8,8,51.4575,-2.62082,16,2,2,1.0,1.0,1.0,14,80.0,1,2,0,0,0,0,50,1,0,0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0,1,0,0.04
29712563,701,544,0,656,57,3,22,56,3,2,2,1,1,1,51.48297,-2.68299,10,0,14,6.0,6.0,6.0,43,595.0,2,90,0,0,0,4,211,18,4,0,94.0,9.0,8.0,9.0,10.0,10.0,9.0,2,2,0,0,0.81
29722538,1316,1207,7,656,158,1,34,1,3,1,1,1,24,24,51.47765,-2.59348,14,0,5,2.5,3.0,3.0,27,70.0,2,21,0,0,3,33,33,25,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.06
29778582,699,1347,0,125,95,4,1,64,3,8,8,1,26,26,51.4422,-2.61311,11,0,6,3.0,3.0,4.0,22,274.0,1,90,0,23,50,80,80,50,22,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,6,0,0,2.16
29905529,290,525,0,273,547,4,1,55,3,3,3,1,29,29,51.45838,-2.55154,16,2,2,1.0,1.0,1.0,16,79.0,1,1125,0,25,55,85,358,18,0,0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,3,0,2,0,0.76
29906542,1080,524,0,273,547,4,1,55,3,3,3,1,29,29,51.46009,-2.5529,36,1,2,1.0,1.0,1.0,20,79.0,1,1125,0,28,56,86,358,12,2,0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,3,0,2,0,0.52
29941495,828,1425,0,236,372,4,1,63,3,3,3,0,1,1,51.489,-2.67056,18,2,1,1.0,1.0,0.0,21,18.0,1,31,0,26,37,37,119,97,33,7,97.0,10.0,9.0,10.0,10.0,9.0,10.0,2,0,2,0,4.11
29980982,502,1419,0,288,483,4,1,1,3,2,2,1,22,22,51.46257,-2.56874,26,2,2,1.5,1.0,1.0,32,30.0,2,28,0,16,40,62,237,87,24,1,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,3.68
30028735,380,1335,2,296,547,3,1,64,3,2,2,1,7,7,51.45657,-2.60017,3,0,4,1.0,2.0,2.0,31,84.0,2,1125,0,1,1,1,1,124,61,5,93.0,10.0,9.0,9.0,10.0,10.0,10.0,1,1,0,0,5.41
30040039,1488,410,1,650,476,4,1,62,3,2,2,1,0,0,51.46795,-2.58291,32,2,2,2.0,2.0,1.0,21,35.0,1,30,0,16,45,72,169,117,46,8,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,5.01
30056098,1083,953,2,409,91,4,1,63,3,155,155,1,7,7,51.4566,-2.60417,3,0,2,1.0,,1.0,22,56.0,1,1125,0,0,0,0,93,25,3,0,86.0,9.0,9.0,10.0,9.0,10.0,8.0,134,99,2,0,1.41
30063807,674,1262,0,275,547,4,26,60,3,9,9,1,12,12,51.47345,-2.55125,10,0,16,2.0,5.0,11.0,21,326.0,1,25,0,0,0,23,286,11,3,0,96.0,10.0,10.0,9.0,10.0,10.0,10.0,8,3,5,0,0.58
30080303,351,258,0,658,105,4,1,60,3,1,1,1,33,33,51.43993,-2.57125,10,0,2,1.0,1.0,1.0,27,75.0,2,365,0,19,35,65,340,13,10,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.56
30082363,1105,1264,0,275,547,4,26,60,3,9,9,1,12,12,51.47336,-2.5512799999999998,26,2,6,1.0,1.0,3.0,16,37.0,1,30,0,0,26,32,32,52,9,0,85.0,9.0,9.0,9.0,9.0,9.0,9.0,8,3,5,0,2.23
30083933,6,1292,0,409,91,4,1,63,3,155,155,1,0,0,51.46102,-2.5906700000000003,3,0,2,1.5,1.0,1.0,20,59.0,1,1125,0,0,0,0,94,23,7,4,92.0,10.0,9.0,9.0,9.0,10.0,9.0,134,99,2,0,0.99
30109319,1067,772,0,68,529,3,1,61,3,1,1,1,31,31,51.47337,-2.63594,26,2,2,1.5,1.0,1.0,32,38.0,2,60,0,0,24,54,54,29,16,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,1.24
30124216,1106,1266,0,275,547,4,26,60,3,9,9,1,12,12,51.473259999999996,-2.55039,26,2,4,2.0,1.0,2.0,26,38.0,1,1125,0,25,55,61,61,48,2,0,88.0,9.0,10.0,10.0,10.0,9.0,9.0,8,3,5,0,2.04
30124359,1107,1263,0,275,547,4,26,60,3,9,9,1,12,12,51.47356,-2.54999,26,2,4,1.0,1.0,2.0,25,35.0,1,30,0,16,46,52,52,49,5,0,86.0,9.0,9.0,9.0,9.0,9.0,9.0,8,3,5,0,2.09
30124441,1108,1265,0,275,547,4,26,60,3,9,9,1,12,12,51.47405,-2.5504700000000002,26,2,2,1.0,1.0,1.0,22,32.0,1,20,0,21,51,57,57,42,4,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,8,3,5,0,1.82
30142663,1359,1108,1,409,91,4,1,63,3,155,155,1,9,9,51.46255,-2.61483,38,1,2,1.0,,1.0,9,45.0,1,1125,0,20,49,76,238,71,35,5,95.0,10.0,9.0,10.0,10.0,10.0,9.0,134,99,2,0,3.29
30144539,1363,1109,0,409,91,4,1,63,3,155,155,1,9,9,51.46255,-2.61483,38,1,2,1.0,,1.0,9,45.0,1,1125,0,23,53,83,355,34,13,0,89.0,9.0,10.0,10.0,9.0,10.0,9.0,134,99,2,0,1.57
30190256,430,889,0,322,547,3,1,55,3,2,2,0,33,33,51.44058,-2.57165,26,2,2,1.0,1.0,1.0,22,35.0,1,5,0,0,0,0,172,74,20,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,3.22
30192770,1360,1105,1,409,91,4,1,63,3,155,155,1,8,8,51.462509999999995,-2.617,38,1,2,1.0,,1.0,9,45.0,1,1125,0,26,56,86,217,36,4,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,134,99,2,0,1.67
30192991,1361,1106,1,409,91,4,1,63,3,155,155,1,9,9,51.46255,-2.61483,16,2,2,1.0,,1.0,10,44.0,1,1125,0,3,3,3,98,44,14,2,96.0,10.0,10.0,10.0,10.0,10.0,9.0,134,99,2,0,2.03
30193144,1362,1107,0,409,91,4,1,63,3,155,155,1,9,9,51.46255,-2.61483,38,1,2,1.0,,1.0,7,45.0,1,1125,0,25,55,85,216,40,21,1,96.0,10.0,10.0,10.0,10.0,10.0,9.0,134,99,2,0,1.89
30261678,559,1094,0,442,101,2,18,45,3,2,2,1,0,0,51.46775,-2.57278,26,2,2,1.0,1.0,1.0,36,30.0,3,60,0,0,24,54,212,17,9,1,99.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0,2,0,0.73
30308613,1325,702,1,660,92,4,1,57,3,1,1,1,22,22,51.453179999999996,-2.58,3,0,4,1.0,1.0,1.0,34,74.0,2,1125,0,24,54,84,359,37,15,1,93.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,1.8
30317406,201,1039,0,278,547,3,1,61,3,0,0,1,22,22,51.45219,-2.57849,16,2,1,1.0,1.0,0.0,10,32.0,2,7,0,3,3,30,30,16,16,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,1.4
30420115,500,447,0,218,441,3,30,48,3,2,2,1,12,12,51.478790000000004,-2.5555,43,0,3,1.5,1.0,2.0,24,50.0,2,1125,0,16,46,76,351,62,23,2,96.0,10.0,9.0,10.0,10.0,10.0,10.0,2,2,0,0,2.74
30491944,337,97,0,102,547,4,1,1,3,4,4,1,22,22,51.45595,-2.57914,3,0,4,1.0,1.0,1.0,18,67.0,1,30,0,0,0,0,177,73,23,0,95.0,10.0,9.0,9.0,10.0,10.0,9.0,4,4,0,0,3.17
30532735,316,446,0,213,203,4,1,14,3,3,3,1,32,32,51.49329,-2.63405,26,2,1,1.0,1.0,1.0,17,40.0,1,1125,0,30,60,90,365,0,0,0,,,,,,,,1,0,1,0,
30550682,266,1301,3,561,164,4,1,54,3,19,19,1,9,9,51.4656,-2.61748,13,0,2,1.0,,1.0,30,109.0,1,1125,0,0,6,35,310,14,9,0,89.0,10.0,9.0,10.0,10.0,10.0,9.0,14,14,0,0,0.65
30557879,294,33,0,292,547,2,9,65,3,1,1,1,12,12,51.47368,-2.54475,10,0,4,1.0,3.0,3.0,13,60.0,5,1125,0,0,6,36,311,1,0,0,,,,,,,,1,1,0,0,0.05
30576352,788,732,0,662,547,2,19,20,3,2,2,1,17,17,51.41885,-2.57727,26,2,2,1.0,1.0,1.0,12,35.0,2,30,0,30,60,90,365,23,5,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0,2,0,1.01
30577001,1033,732,0,662,547,2,19,20,3,2,2,1,17,17,51.41919,-2.57615,26,2,2,1.0,1.0,1.0,12,40.0,1,30,0,30,60,90,365,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.1
30699166,984,155,0,410,414,4,1,61,3,2,2,1,16,16,51.5067,-2.6117,26,2,2,4.5,5.0,2.0,24,42.0,1,4,0,17,39,43,226,2,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1,2,0,0.15
30702039,1184,532,0,127,416,4,1,1,3,1,1,1,25,25,51.50589,-2.5956200000000003,8,0,2,1.0,1.0,1.0,27,39.0,1,1125,0,0,24,35,35,69,20,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,3.16
30715471,829,1426,0,236,372,4,1,63,3,3,3,0,1,1,51.48843,-2.67117,18,2,1,1.0,1.0,1.0,25,20.0,2,1125,0,16,27,27,266,75,45,1,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,3.34
30760761,1494,787,0,142,255,4,1,56,3,2,2,1,32,32,51.478809999999996,-2.61425,10,0,5,3.5,3.0,3.0,31,118.0,3,32,0,8,15,15,48,54,22,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,2.51
30760891,1353,1128,0,607,470,4,1,1,3,1,1,1,29,29,51.46242,-2.5433,3,0,4,2.0,1.0,2.0,34,55.0,1,1125,0,15,41,60,147,91,43,3,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,4.01
30880692,1022,214,5,421,286,4,1,61,3,1,1,1,9,9,51.46245,-2.60826,3,0,6,1.0,2.0,4.0,39,72.0,2,31,0,24,30,30,30,97,33,5,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,4.38
30921805,373,1373,0,345,184,4,1,59,3,4,4,1,7,7,51.45661,-2.59796,14,0,4,1.0,2.0,2.0,25,95.0,1,1125,0,0,0,0,84,24,12,0,89.0,9.0,9.0,10.0,9.0,10.0,9.0,2,2,0,0,1.55
30952483,976,1215,1,648,547,4,1,61,3,6,6,1,3,3,51.47647,-2.5815599999999996,3,0,2,1.0,,1.0,19,69.0,2,1125,0,30,60,90,365,12,4,0,92.0,10.0,9.0,10.0,9.0,9.0,9.0,4,4,0,0,0.57
30972710,1516,741,1,664,177,2,1,1,3,1,1,1,20,20,51.44964,-2.62262,10,0,6,2.5,3.0,4.0,28,213.0,2,21,0,29,53,72,72,48,13,0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,2.28
31058068,1167,12,3,634,547,4,1,1,3,2,2,1,7,7,51.45641,-2.5979900000000002,3,0,4,1.0,2.0,2.0,31,116.0,2,30,0,10,11,12,92,18,18,7,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,2.3
31202998,237,548,0,67,70,2,19,0,3,1,1,1,0,0,51.45948,-2.5851599999999997,3,0,4,2.5,2.0,2.0,13,140.0,5,28,0,29,59,89,179,10,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.49
31233063,1326,238,1,80,500,1,34,65,3,2,2,0,26,26,51.44497,-2.59978,3,0,2,1.0,1.0,1.0,14,55.0,1,21,0,0,0,23,23,25,8,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.14
31290151,906,712,1,113,302,4,1,1,3,2,2,1,8,8,51.45582,-2.61101,3,0,2,1.0,1.0,1.0,31,70.0,2,1125,0,0,2,25,115,168,58,2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,7.72
31326421,159,350,0,365,275,4,30,59,3,14,14,1,11,11,51.4649,-2.56109,3,0,7,1.0,2.0,2.0,20,178.0,2,1125,0,28,58,88,178,22,6,0,94.0,9.0,9.0,9.0,10.0,8.0,9.0,13,13,0,0,1.03
31327259,297,19,0,667,547,1,34,1,3,1,1,0,24,24,51.47687,-2.609,3,0,4,1.0,1.0,1.0,15,70.0,1,1125,0,0,0,0,266,52,18,0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,2.42
31379054,1472,1337,1,612,547,4,18,60,3,3,3,1,1,1,51.50178,-2.7014400000000003,17,2,3,1.5,1.0,1.0,31,36.0,2,30,0,24,54,84,84,18,7,0,94.0,10.0,10.0,10.0,9.0,9.0,9.0,3,0,3,0,0.94
31433074,839,101,0,279,547,3,23,17,3,2,2,1,11,11,51.46606,-2.5649900000000003,26,2,2,1.0,1.0,1.0,20,35.0,14,1125,0,0,4,34,309,7,3,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.33
31454348,1072,961,0,636,547,1,34,1,3,1,1,1,26,26,51.44585,-2.60722,32,2,1,1.5,1.0,1.0,28,35.0,2,5,0,7,25,43,43,18,5,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.87
31456662,564,277,0,60,98,1,34,1,3,1,1,1,1,1,51.488890000000005,-2.6789400000000003,26,2,2,1.0,1.0,1.0,29,40.0,1,10,0,0,0,23,23,3,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.17
31464047,972,1291,0,413,547,3,16,1,3,1,1,1,26,26,51.44119,-2.5958,3,0,2,1.0,1.0,1.0,20,48.0,2,1125,0,0,0,16,16,32,13,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,0,0,1.52
31505243,935,1144,3,434,443,4,1,1,3,1,1,1,7,7,51.45283,-2.59599,3,0,4,1.0,1.0,2.0,16,74.0,2,30,0,22,52,82,357,9,7,2,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.6
31514112,163,1398,0,665,258,1,34,65,3,1,1,1,12,12,51.47838,-2.54593,10,0,8,2.0,4.0,4.0,32,149.0,5,28,0,0,0,0,112,0,0,0,,,,,,,,1,1,0,0,
31555108,1016,1435,0,406,547,4,1,48,3,3,3,1,3,3,51.48062,-2.58427,32,2,5,1.0,2.0,3.0,23,108.0,1,1125,0,23,53,83,83,16,11,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0,3,0,0.95
31572094,56,409,1,281,473,4,1,33,3,4,4,1,0,0,51.46645,-2.58442,14,0,14,2.5,5.0,5.0,22,464.0,2,93,0,23,53,83,83,0,0,0,,,,,,,,2,1,1,0,
31586834,616,484,5,526,100,4,33,53,3,84,84,1,8,8,51.452659999999995,-2.61826,13,0,4,1.0,2.0,3.0,26,160.0,2,1125,0,3,3,3,3,11,5,1,82.0,9.0,8.0,8.0,8.0,9.0,7.0,87,79,0,0,0.54
31633962,1307,791,2,669,547,4,1,61,3,1,1,1,0,0,51.46034,-2.58533,3,0,4,2.0,2.0,2.0,33,89.0,2,365,0,20,46,62,242,34,20,2,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.67
31682287,53,969,4,633,547,4,30,62,3,22,22,1,12,12,51.47438,-2.54833,10,0,12,1.5,4.0,8.0,26,244.0,2,1125,0,26,56,86,353,23,12,0,91.0,9.0,10.0,10.0,9.0,10.0,9.0,14,14,0,0,1.23
31684204,1371,639,0,36,537,1,34,53,3,1,1,0,26,26,51.44377,-2.61554,26,2,3,1.0,1.0,1.0,22,28.0,1,1125,0,0,0,0,54,66,15,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,3.17
31727078,852,1062,0,419,168,4,1,58,3,1,1,1,3,3,51.48571,-2.58606,3,0,6,1.0,2.0,2.0,24,115.0,2,30,0,0,0,0,207,42,16,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,2.0
31740188,971,1058,1,670,371,4,27,1,3,19,19,1,7,7,51.46164,-2.59085,3,0,4,1.0,2.0,2.0,25,123.0,2,1125,0,24,54,84,174,84,16,4,97.0,10.0,10.0,10.0,10.0,10.0,9.0,16,16,0,0,3.97
31791712,244,771,1,671,547,4,1,61,3,1,1,1,0,0,51.4598,-2.58409,3,0,2,1.0,1.0,1.0,27,64.0,2,40,0,9,36,66,74,45,30,5,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,2.21
31795832,1364,1104,0,409,91,4,1,63,3,155,155,1,9,9,51.46252,-2.6147299999999998,3,0,10,5.0,5.0,5.0,15,320.0,1,1125,0,18,47,74,111,8,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,134,99,2,0,0.44
31796234,43,136,0,365,275,4,30,59,3,14,14,1,1,1,51.49026,-2.67797,3,0,5,1.0,3.0,5.0,21,102.0,2,1121,0,24,54,84,84,9,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,13,13,0,0,0.43
31817674,1203,459,0,111,547,2,9,11,3,1,1,1,0,0,51.47095,-2.58684,16,2,1,1.0,1.0,1.0,20,36.0,5,14,0,28,58,88,178,12,5,0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0.57
31856783,172,218,2,670,371,4,27,1,3,19,19,1,9,9,51.46284,-2.61301,3,0,6,1.0,2.0,3.0,19,134.0,1,1125,0,18,48,78,256,167,89,6,98.0,10.0,10.0,10.0,10.0,10.0,9.0,16,16,0,0,8.03
31946180,663,388,0,285,547,4,1,1,3,2,2,1,15,15,51.41558,-2.61722,3,0,6,1.0,2.0,2.0,26,78.0,2,60,0,27,57,65,65,11,7,1,95.0,9.0,9.0,10.0,10.0,10.0,9.0,2,2,0,0,0.68
31952623,356,488,0,418,318,3,1,1,3,0,0,1,24,24,51.47203,-2.59628,3,0,5,1.0,2.0,2.0,28,67.0,2,365,0,16,37,61,151,68,17,2,89.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,0,0,3.3
31976664,792,146,0,409,91,4,1,63,3,155,155,1,8,8,51.45647,-2.61503,3,0,2,1.0,1.0,1.0,22,65.0,1,1125,0,0,0,18,125,74,23,0,89.0,9.0,9.0,9.0,9.0,10.0,9.0,134,99,2,0,3.54
31977255,33,1227,0,409,91,4,1,63,3,155,155,1,2,2,51.43895,-2.61049,10,0,4,1.0,2.0,2.0,21,69.0,1,1125,0,0,0,0,93,41,10,0,90.0,10.0,9.0,10.0,10.0,9.0,9.0,134,99,2,0,2.0
32009579,44,262,5,526,100,4,33,53,3,84,84,1,8,8,51.450540000000004,-2.61036,3,0,6,3.0,3.0,5.0,31,208.0,2,1125,0,7,28,53,315,21,9,0,90.0,10.0,9.0,9.0,9.0,10.0,9.0,87,79,0,0,1.02
32036808,1463,1474,0,508,547,4,1,1,3,8,8,1,20,20,51.44672,-2.60344,17,2,2,1.5,1.0,2.0,22,40.0,2,49,0,30,60,90,365,47,17,0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,7,0,1,0,2.25
32044895,196,89,1,32,72,3,1,14,3,1,1,1,0,0,51.47009,-2.5758900000000002,14,0,8,1.5,4.0,4.0,23,300.0,2,1125,0,4,34,64,244,11,5,0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,2,1,1,0,0.64
32175468,349,793,1,674,154,4,1,1,3,1,1,1,8,8,51.4574,-2.6095099999999998,3,0,4,2.0,2.0,2.0,30,106.0,2,14,0,23,50,70,160,53,21,3,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,2.56
32235214,1532,21,0,632,435,4,28,1,3,8,8,1,3,3,51.484629999999996,-2.58222,10,0,6,1.0,2.0,5.0,34,60.0,2,27,0,10,36,66,341,47,16,1,94.0,9.0,10.0,10.0,10.0,9.0,9.0,3,3,0,0,2.29
32285089,495,600,0,644,547,4,1,1,3,1,1,0,28,28,51.457,-2.52846,26,2,1,1.5,1.0,1.0,13,35.0,2,20,0,30,60,90,180,0,0,0,,,,,,,,1,0,1,0,
32288245,1436,461,0,483,547,4,1,64,3,3,3,1,10,10,51.46346,-2.5994,17,2,3,1.0,1.0,2.0,14,45.0,1,10,0,28,58,88,268,4,1,1,90.0,10.0,10.0,10.0,9.0,10.0,9.0,3,0,3,0,0.2
32288430,1437,1318,0,483,547,4,1,64,3,3,3,1,10,10,51.464059999999996,-2.5985099999999997,17,2,2,1.0,1.0,2.0,14,42.0,1,10,0,0,24,54,144,115,38,2,93.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0,3,0,5.65
32309352,73,626,1,570,366,4,1,63,3,4,4,1,10,10,51.462740000000004,-2.60124,26,2,3,1.0,1.0,1.0,20,39.0,2,1125,0,0,0,23,298,14,3,0,85.0,9.0,9.0,8.0,9.0,9.0,8.0,2,0,2,0,0.68
32310759,142,331,3,676,491,1,34,1,3,1,1,1,33,33,51.43942,-2.5805599999999997,26,2,4,1.0,1.0,3.0,25,30.0,2,1125,0,0,1,29,29,79,25,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,3.87
32333185,110,1447,4,633,547,4,30,62,3,22,22,1,31,31,51.48087,-2.63505,10,0,9,1.0,4.0,6.0,24,126.0,2,1125,0,25,55,85,357,13,2,0,86.0,8.0,8.0,9.0,10.0,10.0,9.0,14,14,0,0,0.65
32334406,789,124,1,582,88,0,0,65,3,1,1,1,23,23,51.47498,-2.56692,16,2,4,1.0,2.0,2.0,28,75.0,1,1125,0,0,0,0,0,8,0,0,70.0,9.0,7.0,9.0,9.0,9.0,8.0,1,0,1,0,0.41
32351662,1208,998,0,526,100,4,33,53,3,84,84,1,6,6,51.443490000000004,-2.55485,3,0,6,2.0,2.0,5.0,33,134.0,2,1125,0,14,31,61,335,4,3,0,90.0,9.0,9.0,10.0,9.0,9.0,9.0,87,79,0,0,0.3
